contig	window_start	window_end	window_size	total_bases_mapped	read_depth
NODE_8304_length_4741_cov_59.033693	2000	3000	1000	412334	412
NODE_8304_length_4741_cov_59.033693	3000	4000	1000	417526	418
NODE_8304_length_4741_cov_59.033693	4000	4741	741	296026	399
NODE_8419_length_4686_cov_64.252240	0	1000	1000	419066	419
NODE_8419_length_4686_cov_64.252240	1000	2000	1000	470349	470
NODE_8419_length_4686_cov_64.252240	2000	3000	1000	454011	454
NODE_8419_length_4686_cov_64.252240	3000	4000	1000	410920	411
NODE_8419_length_4686_cov_64.252240	4000	4686	686	255540	373
NODE_84_length_169687_cov_30.395887	0	1000	1000	373394	373
NODE_84_length_169687_cov_30.395887	1000	2000	1000	205010	205
NODE_84_length_169687_cov_30.395887	2000	3000	1000	233550	234
NODE_84_length_169687_cov_30.395887	3000	4000	1000	225534	226
NODE_84_length_169687_cov_30.395887	4000	5000	1000	208829	209
NODE_84_length_169687_cov_30.395887	5000	6000	1000	235619	236
NODE_84_length_169687_cov_30.395887	6000	7000	1000	210229	210
NODE_84_length_169687_cov_30.395887	7000	8000	1000	196784	197
NODE_84_length_169687_cov_30.395887	8000	9000	1000	206245	206
NODE_84_length_169687_cov_30.395887	9000	10000	1000	188420	188
NODE_84_length_169687_cov_30.395887	10000	11000	1000	210864	211
NODE_84_length_169687_cov_30.395887	11000	12000	1000	218645	219
NODE_84_length_169687_cov_30.395887	12000	13000	1000	244821	245
NODE_84_length_169687_cov_30.395887	13000	14000	1000	246377	246
NODE_84_length_169687_cov_30.395887	14000	15000	1000	245982	246
NODE_84_length_169687_cov_30.395887	15000	16000	1000	222846	223
NODE_84_length_169687_cov_30.395887	16000	17000	1000	208988	209
NODE_84_length_169687_cov_30.395887	17000	18000	1000	208508	209
NODE_84_length_169687_cov_30.395887	18000	19000	1000	200950	201
NODE_84_length_169687_cov_30.395887	19000	20000	1000	223834	224
NODE_84_length_169687_cov_30.395887	20000	21000	1000	219343	219
NODE_84_length_169687_cov_30.395887	21000	22000	1000	191398	191
NODE_84_length_169687_cov_30.395887	22000	23000	1000	190712	191
NODE_84_length_169687_cov_30.395887	23000	24000	1000	191267	191
NODE_84_length_169687_cov_30.395887	24000	25000	1000	211378	211
NODE_84_length_169687_cov_30.395887	25000	26000	1000	212681	213
NODE_84_length_169687_cov_30.395887	26000	27000	1000	203223	203
NODE_84_length_169687_cov_30.395887	27000	28000	1000	220522	221
NODE_84_length_169687_cov_30.395887	28000	29000	1000	224195	224
NODE_84_length_169687_cov_30.395887	29000	30000	1000	209917	210
NODE_84_length_169687_cov_30.395887	30000	31000	1000	204959	205
NODE_84_length_169687_cov_30.395887	31000	32000	1000	204695	205
NODE_84_length_169687_cov_30.395887	32000	33000	1000	222687	223
NODE_84_length_169687_cov_30.395887	33000	34000	1000	217093	217
NODE_84_length_169687_cov_30.395887	34000	35000	1000	228570	229
NODE_84_length_169687_cov_30.395887	35000	36000	1000	240028	240
NODE_84_length_169687_cov_30.395887	36000	37000	1000	221946	222
NODE_84_length_169687_cov_30.395887	37000	38000	1000	219590	220
NODE_84_length_169687_cov_30.395887	38000	39000	1000	225174	225
NODE_84_length_169687_cov_30.395887	39000	40000	1000	238830	239
NODE_84_length_169687_cov_30.395887	40000	41000	1000	210874	211
NODE_84_length_169687_cov_30.395887	41000	42000	1000	214290	214
NODE_84_length_169687_cov_30.395887	42000	43000	1000	206139	206
NODE_84_length_169687_cov_30.395887	43000	44000	1000	212079	212
NODE_84_length_169687_cov_30.395887	44000	45000	1000	195799	196
NODE_84_length_169687_cov_30.395887	45000	46000	1000	236037	236
NODE_84_length_169687_cov_30.395887	46000	47000	1000	221531	222
NODE_84_length_169687_cov_30.395887	47000	48000	1000	220534	221
NODE_84_length_169687_cov_30.395887	48000	49000	1000	222749	223
NODE_84_length_169687_cov_30.395887	49000	50000	1000	217250	217
NODE_84_length_169687_cov_30.395887	50000	51000	1000	207662	208
NODE_84_length_169687_cov_30.395887	51000	52000	1000	219777	220
NODE_84_length_169687_cov_30.395887	52000	53000	1000	219449	219
NODE_84_length_169687_cov_30.395887	53000	54000	1000	198437	198
NODE_84_length_169687_cov_30.395887	54000	55000	1000	212545	213
NODE_84_length_169687_cov_30.395887	55000	56000	1000	203001	203
NODE_84_length_169687_cov_30.395887	56000	57000	1000	203641	204
NODE_84_length_169687_cov_30.395887	57000	58000	1000	212913	213
NODE_84_length_169687_cov_30.395887	58000	59000	1000	200176	200
NODE_84_length_169687_cov_30.395887	59000	60000	1000	212015	212
NODE_84_length_169687_cov_30.395887	60000	61000	1000	213538	214
NODE_84_length_169687_cov_30.395887	61000	62000	1000	221376	221
NODE_84_length_169687_cov_30.395887	62000	63000	1000	214517	215
NODE_84_length_169687_cov_30.395887	63000	64000	1000	220032	220
NODE_84_length_169687_cov_30.395887	64000	65000	1000	203455	203
NODE_84_length_169687_cov_30.395887	65000	66000	1000	192664	193
NODE_84_length_169687_cov_30.395887	66000	67000	1000	210952	211
NODE_84_length_169687_cov_30.395887	67000	68000	1000	216981	217
NODE_84_length_169687_cov_30.395887	68000	69000	1000	215913	216
NODE_84_length_169687_cov_30.395887	69000	70000	1000	210892	211
NODE_84_length_169687_cov_30.395887	70000	71000	1000	219908	220
NODE_84_length_169687_cov_30.395887	71000	72000	1000	217864	218
NODE_84_length_169687_cov_30.395887	72000	73000	1000	220420	220
NODE_84_length_169687_cov_30.395887	73000	74000	1000	223462	223
NODE_84_length_169687_cov_30.395887	74000	75000	1000	215318	215
NODE_84_length_169687_cov_30.395887	75000	76000	1000	227626	228
NODE_84_length_169687_cov_30.395887	76000	77000	1000	215072	215
NODE_84_length_169687_cov_30.395887	77000	78000	1000	227144	227
NODE_84_length_169687_cov_30.395887	78000	79000	1000	202894	203
NODE_84_length_169687_cov_30.395887	79000	80000	1000	219165	219
NODE_84_length_169687_cov_30.395887	80000	81000	1000	229000	229
NODE_84_length_169687_cov_30.395887	81000	82000	1000	224439	224
NODE_84_length_169687_cov_30.395887	82000	83000	1000	215507	216
NODE_84_length_169687_cov_30.395887	83000	84000	1000	214324	214
NODE_84_length_169687_cov_30.395887	84000	85000	1000	193883	194
NODE_84_length_169687_cov_30.395887	85000	86000	1000	185412	185
NODE_84_length_169687_cov_30.395887	86000	87000	1000	198729	199
NODE_84_length_169687_cov_30.395887	87000	88000	1000	237861	238
NODE_84_length_169687_cov_30.395887	88000	89000	1000	219102	219
NODE_84_length_169687_cov_30.395887	89000	90000	1000	222322	222
NODE_84_length_169687_cov_30.395887	90000	91000	1000	205067	205
NODE_84_length_169687_cov_30.395887	91000	92000	1000	196733	197
NODE_84_length_169687_cov_30.395887	92000	93000	1000	212838	213
NODE_84_length_169687_cov_30.395887	93000	94000	1000	207186	207
NODE_84_length_169687_cov_30.395887	94000	95000	1000	215714	216
NODE_84_length_169687_cov_30.395887	95000	96000	1000	226301	226
NODE_84_length_169687_cov_30.395887	96000	97000	1000	225156	225
NODE_84_length_169687_cov_30.395887	97000	98000	1000	220430	220
NODE_84_length_169687_cov_30.395887	98000	99000	1000	222706	223
NODE_84_length_169687_cov_30.395887	99000	100000	1000	230149	230
NODE_84_length_169687_cov_30.395887	100000	101000	1000	217265	217
NODE_84_length_169687_cov_30.395887	101000	102000	1000	198565	199
NODE_84_length_169687_cov_30.395887	102000	103000	1000	235396	235
NODE_84_length_169687_cov_30.395887	103000	104000	1000	216381	216
NODE_84_length_169687_cov_30.395887	104000	105000	1000	200596	201
NODE_84_length_169687_cov_30.395887	105000	106000	1000	214017	214
NODE_84_length_169687_cov_30.395887	106000	107000	1000	232262	232
NODE_84_length_169687_cov_30.395887	107000	108000	1000	199124	199
NODE_84_length_169687_cov_30.395887	108000	109000	1000	210481	210
NODE_84_length_169687_cov_30.395887	109000	110000	1000	184670	185
NODE_84_length_169687_cov_30.395887	110000	111000	1000	198662	199
NODE_84_length_169687_cov_30.395887	111000	112000	1000	203058	203
NODE_84_length_169687_cov_30.395887	112000	113000	1000	220615	221
NODE_84_length_169687_cov_30.395887	113000	114000	1000	202891	203
NODE_84_length_169687_cov_30.395887	114000	115000	1000	208275	208
NODE_84_length_169687_cov_30.395887	115000	116000	1000	194022	194
NODE_84_length_169687_cov_30.395887	116000	117000	1000	198856	199
NODE_84_length_169687_cov_30.395887	117000	118000	1000	199199	199
NODE_84_length_169687_cov_30.395887	118000	119000	1000	199505	200
NODE_84_length_169687_cov_30.395887	119000	120000	1000	198794	199
NODE_84_length_169687_cov_30.395887	120000	121000	1000	190163	190
NODE_84_length_169687_cov_30.395887	121000	122000	1000	213764	214
NODE_84_length_169687_cov_30.395887	122000	123000	1000	212575	213
NODE_84_length_169687_cov_30.395887	123000	124000	1000	224298	224
NODE_84_length_169687_cov_30.395887	124000	125000	1000	221123	221
NODE_84_length_169687_cov_30.395887	125000	126000	1000	196101	196
NODE_84_length_169687_cov_30.395887	126000	127000	1000	191383	191
NODE_84_length_169687_cov_30.395887	127000	128000	1000	199941	200
NODE_84_length_169687_cov_30.395887	128000	129000	1000	224541	225
NODE_84_length_169687_cov_30.395887	129000	130000	1000	224537	225
NODE_84_length_169687_cov_30.395887	130000	131000	1000	217803	218
NODE_84_length_169687_cov_30.395887	131000	132000	1000	217690	218
NODE_84_length_169687_cov_30.395887	132000	133000	1000	229360	229
NODE_84_length_169687_cov_30.395887	133000	134000	1000	217386	217
NODE_84_length_169687_cov_30.395887	134000	135000	1000	211817	212
NODE_84_length_169687_cov_30.395887	135000	136000	1000	216576	217
NODE_84_length_169687_cov_30.395887	136000	137000	1000	219781	220
NODE_84_length_169687_cov_30.395887	137000	138000	1000	234105	234
NODE_84_length_169687_cov_30.395887	138000	139000	1000	205023	205
NODE_84_length_169687_cov_30.395887	139000	140000	1000	209545	210
NODE_84_length_169687_cov_30.395887	140000	141000	1000	207838	208
NODE_84_length_169687_cov_30.395887	141000	142000	1000	215315	215
NODE_84_length_169687_cov_30.395887	142000	143000	1000	209925	210
NODE_84_length_169687_cov_30.395887	143000	144000	1000	222070	222
NODE_84_length_169687_cov_30.395887	144000	145000	1000	226605	227
NODE_84_length_169687_cov_30.395887	145000	146000	1000	205569	206
NODE_84_length_169687_cov_30.395887	146000	147000	1000	212490	212
NODE_84_length_169687_cov_30.395887	147000	148000	1000	215255	215
NODE_84_length_169687_cov_30.395887	148000	149000	1000	226260	226
NODE_84_length_169687_cov_30.395887	149000	150000	1000	213226	213
NODE_84_length_169687_cov_30.395887	150000	151000	1000	217222	217
NODE_84_length_169687_cov_30.395887	151000	152000	1000	213991	214
NODE_84_length_169687_cov_30.395887	152000	153000	1000	213899	214
NODE_84_length_169687_cov_30.395887	153000	154000	1000	214095	214
NODE_84_length_169687_cov_30.395887	154000	155000	1000	213673	214
NODE_84_length_169687_cov_30.395887	155000	156000	1000	211961	212
NODE_84_length_169687_cov_30.395887	156000	157000	1000	200222	200
NODE_84_length_169687_cov_30.395887	157000	158000	1000	205123	205
NODE_84_length_169687_cov_30.395887	158000	159000	1000	214757	215
NODE_84_length_169687_cov_30.395887	159000	160000	1000	210943	211
NODE_84_length_169687_cov_30.395887	160000	161000	1000	205524	206
NODE_84_length_169687_cov_30.395887	161000	162000	1000	189377	189
NODE_84_length_169687_cov_30.395887	162000	163000	1000	208722	209
NODE_84_length_169687_cov_30.395887	163000	164000	1000	215649	216
NODE_84_length_169687_cov_30.395887	164000	165000	1000	200212	200
NODE_84_length_169687_cov_30.395887	165000	166000	1000	278644	279
NODE_84_length_169687_cov_30.395887	166000	167000	1000	225873	226
NODE_84_length_169687_cov_30.395887	167000	168000	1000	207295	207
NODE_84_length_169687_cov_30.395887	168000	169000	1000	214986	215
NODE_84_length_169687_cov_30.395887	169000	169687	687	145254	211
NODE_853_length_31720_cov_35.021861	0	1000	1000	227740	228
NODE_853_length_31720_cov_35.021861	1000	2000	1000	211419	211
NODE_853_length_31720_cov_35.021861	2000	3000	1000	205030	205
NODE_853_length_31720_cov_35.021861	3000	4000	1000	186404	186
NODE_853_length_31720_cov_35.021861	4000	5000	1000	188626	189
NODE_853_length_31720_cov_35.021861	5000	6000	1000	184808	185
NODE_853_length_31720_cov_35.021861	6000	7000	1000	199863	200
NODE_853_length_31720_cov_35.021861	7000	8000	1000	176872	177
NODE_853_length_31720_cov_35.021861	8000	9000	1000	182048	182
NODE_853_length_31720_cov_35.021861	9000	10000	1000	198326	198
NODE_853_length_31720_cov_35.021861	10000	11000	1000	224223	224
NODE_853_length_31720_cov_35.021861	11000	12000	1000	200529	201
NODE_853_length_31720_cov_35.021861	12000	13000	1000	202650	203
NODE_853_length_31720_cov_35.021861	13000	14000	1000	218702	219
NODE_853_length_31720_cov_35.021861	14000	15000	1000	211054	211
NODE_853_length_31720_cov_35.021861	15000	16000	1000	203602	204
NODE_853_length_31720_cov_35.021861	16000	17000	1000	217882	218
NODE_853_length_31720_cov_35.021861	17000	18000	1000	215880	216
NODE_853_length_31720_cov_35.021861	18000	19000	1000	208322	208
NODE_853_length_31720_cov_35.021861	19000	20000	1000	202807	203
NODE_853_length_31720_cov_35.021861	20000	21000	1000	196627	197
NODE_853_length_31720_cov_35.021861	21000	22000	1000	208620	209
NODE_853_length_31720_cov_35.021861	22000	23000	1000	213265	213
NODE_853_length_31720_cov_35.021861	23000	24000	1000	204140	204
NODE_853_length_31720_cov_35.021861	24000	25000	1000	215204	215
NODE_853_length_31720_cov_35.021861	25000	26000	1000	213172	213
NODE_853_length_31720_cov_35.021861	26000	27000	1000	214971	215
NODE_853_length_31720_cov_35.021861	27000	28000	1000	202980	203
NODE_853_length_31720_cov_35.021861	28000	29000	1000	193669	194
NODE_853_length_31720_cov_35.021861	29000	30000	1000	221145	221
NODE_853_length_31720_cov_35.021861	30000	31000	1000	189603	190
NODE_853_length_31720_cov_35.021861	31000	31720	720	373748	519
NODE_8598_length_4597_cov_24.793803	0	1000	1000	200068	200
NODE_8598_length_4597_cov_24.793803	1000	2000	1000	208698	209
NODE_8598_length_4597_cov_24.793803	2000	3000	1000	218082	218
NODE_8598_length_4597_cov_24.793803	3000	4000	1000	208445	208
NODE_8598_length_4597_cov_24.793803	4000	4597	597	109083	183
NODE_85_length_169542_cov_29.682827	0	1000	1000	259794	260
NODE_85_length_169542_cov_29.682827	1000	2000	1000	213055	213
NODE_85_length_169542_cov_29.682827	2000	3000	1000	231433	231
NODE_85_length_169542_cov_29.682827	3000	4000	1000	207328	207
NODE_85_length_169542_cov_29.682827	4000	5000	1000	207790	208
NODE_85_length_169542_cov_29.682827	5000	6000	1000	209346	209
NODE_85_length_169542_cov_29.682827	6000	7000	1000	202791	203
NODE_85_length_169542_cov_29.682827	7000	8000	1000	210334	210
NODE_85_length_169542_cov_29.682827	8000	9000	1000	222638	223
NODE_85_length_169542_cov_29.682827	9000	10000	1000	207177	207
NODE_85_length_169542_cov_29.682827	10000	11000	1000	209104	209
NODE_85_length_169542_cov_29.682827	11000	12000	1000	203628	204
NODE_85_length_169542_cov_29.682827	12000	13000	1000	212691	213
NODE_85_length_169542_cov_29.682827	13000	14000	1000	217035	217
NODE_85_length_169542_cov_29.682827	14000	15000	1000	205271	205
NODE_85_length_169542_cov_29.682827	15000	16000	1000	205075	205
NODE_85_length_169542_cov_29.682827	16000	17000	1000	201194	201
NODE_85_length_169542_cov_29.682827	17000	18000	1000	208993	209
NODE_85_length_169542_cov_29.682827	18000	19000	1000	202369	202
NODE_85_length_169542_cov_29.682827	19000	20000	1000	186800	187
NODE_85_length_169542_cov_29.682827	20000	21000	1000	203991	204
NODE_85_length_169542_cov_29.682827	21000	22000	1000	199269	199
NODE_85_length_169542_cov_29.682827	22000	23000	1000	205253	205
NODE_85_length_169542_cov_29.682827	23000	24000	1000	214822	215
NODE_85_length_169542_cov_29.682827	24000	25000	1000	216618	217
NODE_85_length_169542_cov_29.682827	25000	26000	1000	210264	210
NODE_85_length_169542_cov_29.682827	26000	27000	1000	200296	200
NODE_85_length_169542_cov_29.682827	27000	28000	1000	202184	202
NODE_85_length_169542_cov_29.682827	28000	29000	1000	209174	209
NODE_85_length_169542_cov_29.682827	29000	30000	1000	212873	213
NODE_85_length_169542_cov_29.682827	30000	31000	1000	153848	154
NODE_85_length_169542_cov_29.682827	31000	32000	1000	253333	253
NODE_85_length_169542_cov_29.682827	32000	33000	1000	211100	211
NODE_85_length_169542_cov_29.682827	33000	34000	1000	209912	210
NODE_85_length_169542_cov_29.682827	34000	35000	1000	210644	211
NODE_85_length_169542_cov_29.682827	35000	36000	1000	229609	230
NODE_85_length_169542_cov_29.682827	36000	37000	1000	224878	225
NODE_85_length_169542_cov_29.682827	37000	38000	1000	211464	211
NODE_85_length_169542_cov_29.682827	38000	39000	1000	198752	199
NODE_85_length_169542_cov_29.682827	39000	40000	1000	215578	216
NODE_85_length_169542_cov_29.682827	40000	41000	1000	214206	214
NODE_85_length_169542_cov_29.682827	41000	42000	1000	224296	224
NODE_85_length_169542_cov_29.682827	42000	43000	1000	213585	214
NODE_85_length_169542_cov_29.682827	43000	44000	1000	213981	214
NODE_85_length_169542_cov_29.682827	44000	45000	1000	202511	203
NODE_85_length_169542_cov_29.682827	45000	46000	1000	198363	198
NODE_85_length_169542_cov_29.682827	46000	47000	1000	194953	195
NODE_85_length_169542_cov_29.682827	47000	48000	1000	215937	216
NODE_85_length_169542_cov_29.682827	48000	49000	1000	222176	222
NODE_85_length_169542_cov_29.682827	49000	50000	1000	201881	202
NODE_85_length_169542_cov_29.682827	50000	51000	1000	166576	167
NODE_85_length_169542_cov_29.682827	51000	52000	1000	179771	180
